#Table1
sdss_ra,sdss_dec,wise_ra,wise_dec,r,plate,mjd,fiberid,z,oiii_5007_flux,h_beta_flux,h_alpha_flux,nii_6584_flux,w1mpro,w2mpro,w3mpro,w1_w2,w2_w3
11.6387692315911,-0.134423735081634,11.6387517,-0.1343873,18.96495,1496,52883,271,0.1270378,28.35651,24.20773,73.63551,27.5811,14.773,14.671,12.097,0.1020002,2.573999
21.5913809239508,-0.0835109882726661,21.5912687,-0.0834521,20.31111,697,52226,307,0.3011796,14.34821,39.38384,159.6445,56.35379,16.255,15.664,12.275,0.5909996,3.389
5.64631606671941,0.292929795333055,5.6463023,0.2929593,18.9049,390,51900,489,0.1060898,8.755244,9.704116,34.89564,36.48149,13.957,13.866,11.131,0.0909996,2.735001
9.19513091630353,0.244634589436231,9.1946956,0.24546,19.89387,689,52262,627,0.07262379,24.35,27.29189,120.3649,40.15192,14.244,13.928,10.576,0.316,3.352
11.5647976963312,0.309329506283202,11.5647802,0.3093055,18.75264,393,51794,548,0.1113487,16.04508,64.41779,266.1953,85.47018,14.23,14.029,10.425,0.2009993,3.604
0.822373808916382,0.789815044621013,0.822367,0.789829,19.64427,387,51791,603,0.1057698,29.46931,65.20555,263.0832,80.39285,14.796,14.539,10.617,0.257,3.922
3.52585444891059,1.17917931910472,3.5258002,1.1791082,19.7583,687,52518,404,0.1991834,59.87518,57.30285,232.4698,57.978,15.965,15.481,11.16,0.4840002,4.321
4.46401473617226,1.20343939777376,4.4641034,1.2034556,19.86441,1542,53734,326,0.1673496,31.0369,40.03656,167.3418,55.0424,16.408,16.067,11.263,0.3410015,4.804
5.63782513398007,1.07442407274745,5.6376961,1.0742885,20.35558,1542,53734,575,0.06439359,29.12605,20.38236,62.24628,11.26925,16.67,16.379,12.702,0.2910004,3.677
14.0165203478494,0.714345987587558,14.0164269,0.7145147,19.2609,394,51913,619,0.06545181,5.661602,9.592291,62.54133,28.39888,14.545,14.263,11.189,0.2820005,3.073999
17.24040043811,0.662567842668576,17.2403762,0.6626205,19.64815,1081,52531,385,0.07414579,13.55774,24.96763,74.73451,22.20787,15.521,15.333,12.259,0.1879997,3.074
18.1866591982007,0.659771377959746,18.186644,0.6597613,18.87774,397,51794,459,0.0646679,13.21442,38.92826,146.8775,57.44333,14.073,13.906,10.086,0.1669998,3.82
20.8549045855708,0.75527460300981,20.8548857,0.7553196,17.92042,399,51817,378,0.01737017,16.87046,84.83506,391.128,126.5778,12.851,12.814,9.756,0.0369997,3.058001
20.8905574235479,0.714566842098343,20.8903165,0.7148235,20.33086,1551,53327,384,0.1086314,47.09941,34.35625,112.795,21.32391,16.245,15.884,12.184,0.361001,3.7
3.63495755007119,0.5936485499018,3.6350033,0.5936421,19.30718,389,51795,464,0.1051441,121.6559,90.68288,332.6065,72.14355,15.016,14.876,11.187,0.1399994,3.689
3.67127255672128,0.443299835892162,3.6712658,0.4433796,19.03764,687,52518,476,0.08417439,14.66811,63.12587,250.5475,86.85222,14.545,14.316,10.658,0.2290001,3.658
4.81137131925757,0.575416657248669,4.811248,0.5755604,19.99439,687,52518,548,0.194076,24.86795,32.16303,123.2735,36.67014,16.094,15.522,11.873,0.5719995,3.649
1.1916937858432,0.35932724287497,1.1916511,0.3593593,19.7261,1539,52943,639,0.09524835,8.506319,30.65678,128.5145,43.87227,15.158,14.951,11.511,0.2069998,3.440001
6.55378448553734,0.509133589696911,6.5537295,0.509221,18.81705,390,51900,637,0.1101087,36.84364,24.64676,98.24696,35.38929,14.354,14.169,12.041,0.1850004,2.127999
11.6426077930063,0.487930560859684,11.6425822,0.4879726,19.12098,691,52199,501,0.04232055,177.6607,72.15993,352.4086,76.68421,14.698,14.225,9.802,0.4729996,4.423
11.6399767130221,0.961208865530011,11.6399013,0.9612319,19.01931,1085,52531,611,0.04211017,154.4267,79.1698,258.7126,30.30795,15.734,15.243,12.27,0.4910002,2.973
6.76024595583372,-1.20780783134,6.7602165,-1.2077613,18.44017,391,51782,202,0.06382349,19.53472,39.75743,317.6924,154.6966,13.662,13.424,10.136,0.2379999,3.288
12.7313039700878,0.220391777613298,12.73129,0.2204801,20.69104,1496,52883,488,0.1906631,15.38548,33.25167,112.8989,32.44543,16.309,15.022,11.49,1.287,3.532001
1.35993728179267,0.830151546427937,1.3599528,0.8301969,20.17346,669,52559,376,0.2725877,8.261817,11.69136,0,0,14.712,14.29,12.115,0.4219999,2.175
2.94985392271485,0.834714007989218,2.9498054,0.8347384,18.23463,388,51793,612,0.06466942,45.39553,40.36313,231.4655,153.1507,12.846,12.605,9.144,0.2410002,3.460999
4.17929329442023,0.722562858370866,4.1792772,0.7225898,19.40188,1491,52996,613,0.2099852,30.7035,30.4293,151.0324,93.85654,14.424,13.905,10.711,0.5190001,3.193999
4.08422587634641,1.23521611271025,4.0842243,1.2351472,19.25639,1541,53732,571,0.1046604,8.938899,47.54931,250.4384,95.43993,14.822,14.559,10.472,0.2629995,4.087
4.52011882904083,1.19217773955065,4.5199867,1.1922221,20.61762,687,52518,569,0.2151307,12.57363,27.20464,99.88641,31.34219,16.292,15.599,12.558,0.6929998,3.041
5.16640951620963,1.07653319496956,5.1663861,1.0765891,19.19126,1492,52932,444,0.3275437,11.77693,23.27436,155.825,143.202,13.881,13.095,10.273,0.7859993,2.822001
7.04787133001878,1.18168771769966,7.0476634,1.1817496,20.41588,1493,52933,452,0.06410903,29.11489,32.6752,111.6062,22.48397,15.897,16.032,12.638,-0.1349993,3.394
12.7112412059721,0.642248590487097,12.7112131,0.6422616,19.09006,394,51913,424,0.06733185,21.55115,51.55775,263.8116,115.0436,14.169,14.001,10.338,0.1679993,3.663
13.3009106791081,0.806061359807121,13.3008893,0.8060995,18.50728,394,51913,573,0.1471621,11.75412,28.67523,55.07394,38.73519,13.866,13.614,11.945,0.2519999,1.669001
359.739657416428,-1.24854118353041,359.7396219,-1.2485195,20.40754,1091,52902,183,0.1970065,94.38158,70.81249,208.0388,34.19163,16.546,15.619,12.529,0.9269991,3.09
1.91195864013591,-1.14200139357239,1.9120554,-1.14206,19.69058,1490,52994,94,0.1219216,11.15647,25.11787,86.19137,29.6784,15.601,15.53,12.338,0.0710001,3.191999
3.06807438711621,-1.1689858410624,3.0681135,-1.1697086,19.42474,389,51795,258,0.08415469,14.95467,33.11989,161.8623,55.11924,14.318,14.028,10.695,0.29,3.333
5.03833258528144,0.594986607496677,5.0383107,0.5950582,20.24909,1542,53734,409,0.2246098,6.98489,16.54297,69.75422,20.6242,15.644,15.356,11.699,0.2880001,3.657
359.413754329366,0.952929371175448,359.4135656,0.9529474,20.5971,1091,52902,385,0.2811632,7.355865,18.61372,76.49137,25.40573,16.291,15.415,12.167,0.8760004,3.248
359.507228152095,1.00333137752513,359.5072503,1.0031737,20.52356,1539,52943,420,0.1246732,53.93652,22.47696,84.46675,11.04272,17.014,16.271,12.401,0.743,3.87
0.119275798161624,0.868721324596639,0.1193539,0.8688601,18.65207,685,52203,506,0.08576115,272.752,280.5106,1043.586,300.9384,14.336,14.043,10,0.2930002,4.043
0.84954536709958,0.903008654161703,0.8496781,0.9029451,19.39782,1090,52903,355,0.0816504,65.45411,89.5005,311.4884,78.55306,15.382,15.147,11.343,0.2349997,3.804
2.42576611444073,0.967296110465876,2.4257626,0.9673464,20.62522,1090,52903,599,0.07930423,21.37842,19.4936,72.64309,14.13842,16.314,15.352,12.391,0.9619989,2.961
5.44524542889991,0.431027191646394,5.4452526,0.4309997,19.90761,1492,52932,508,0.08383817,36.13667,39.28374,148.2773,36.26369,15.267,15.08,11.354,0.1870003,3.726
9.91082668791307,0.45054899236678,9.9106763,0.4506987,20.11687,1495,52944,342,0.1067204,16.32687,47.6379,181.6924,56.65151,15.525,15.335,11.319,0.1899996,4.016
9.17145635404711,0.914348936168119,9.1717195,0.9144628,20.01581,392,51793,529,0.190937,40.29963,63.71115,290.4617,96.07845,15.558,15.009,10.841,0.5489998,4.168
10.2876128874704,1.01599971877457,10.2875021,1.0158271,20.22398,1495,52944,374,0.07985382,45.69319,38.09756,144.0668,22.49891,16.663,15.853,11.84,0.8100004,4.013
4.70028979487903,-1.11134622690179,4.7003733,-1.1114544,20.1661,390,51900,298,0.07066018,25.17571,39.852,147.5897,37.78881,15.158,14.862,12.512,0.2959995,2.35
5.36892004467302,-1.0830732249407,5.3689631,-1.0830132,20.25329,1542,53734,136,0.06815255,35.35213,36.37503,108.1286,21.4332,16.185,15.744,12.29,0.440999,3.454
11.5966973516781,-1.21130166308083,11.5966376,-1.2112022,19.72817,393,51794,49,0.1173354,103.4621,117.2531,442.3157,100.4994,15.584,15.735,11.246,-0.151,4.488999
12.7122552000612,-1.17570612835517,12.7122365,-1.1756782,19.43853,692,52201,290,0.04469411,19.3599,44.33415,150.3984,41.38633,14.932,14.651,12.184,0.2810001,2.467
13.5648121018934,-1.08232005542282,13.5648297,-1.0822351,20.24316,692,52201,129,0.01522333,231.1291,93.75357,250.079,11.35725,16.912,16.515,12.058,0.3970013,4.457
13.7957785476501,-1.08093017090773,13.7958398,-1.0807346,20.67854,692,52201,81,0.07900595,178.7378,66.42326,248.6374,19.90354,17.288,16.166,11.865,1.122,4.301001
14.4747943964268,-1.21662570857444,14.4747322,-1.2163209,19.81786,395,51783,85,0.1787434,28.53034,38.79766,169.9498,60.94462,15.808,15.287,10.889,0.5209999,4.398
25.5581079588808,-1.22167318900687,25.5580744,-1.2216972,19.3445,401,51788,220,0.0416627,125.5109,109.7332,350.371,64.76952,15.253,14.958,11.672,0.2950001,3.286
27.8530036859662,-1.14811798903625,27.8531134,-1.148057,20.35377,402,51793,137,0.1576105,24.41821,41.39299,147.271,68.54517,14.744,14.215,10.544,0.5290003,3.671
3.72182463484154,-0.802548771893096,3.7219272,-0.8024963,20.98262,1541,53732,131,0.06656001,8.194592,8.979772,38.99231,11.87025,15.351,15.513,11.586,-0.1619997,3.926999
13.9412087171381,-0.76500602826453,13.9411961,-0.7649268,19.14113,394,51913,6,0.1458249,31.45353,8.562917,33.19192,31.35596,14.122,13.829,11.488,0.2929993,2.341001
15.6444488318091,-0.680925648686783,15.6443814,-0.6808946,20.55496,670,52520,245,0.3404117,7.26452,21.2472,85.71014,30.97602,15.764,15.741,11.517,0.02299976,4.224
15.6117628133093,-0.699005426527134,15.6118992,-0.6988687,20.65832,1083,52520,26,0.243706,23.64444,40.84977,183.1274,50.07382,16.256,15.6,11.465,0.6560001,4.135
16.0386041951684,-0.667074802502685,16.038344,-0.6669582,20.15992,693,52254,104,0.05176424,225.9181,84.75121,306.0395,22.30529,16.894,16.674,12.463,0.2199993,4.210999
19.6070771860409,-0.705381594218412,19.6070656,-0.7053481,19.53312,398,51789,191,0.04819205,24.04976,93.0592,331.8611,93.10162,14.88,14.603,10.939,0.2770004,3.664
20.2403797803815,-0.665430518064773,20.2403858,-0.6653161,20.19077,1500,53730,103,0.06251629,181.2237,69.1928,234.9765,18.12814,16.641,16.739,12.273,-0.09799957,4.466001
27.8039287352977,-0.733186531173629,27.8038681,-0.7332402,18.96622,402,51793,202,0.04222165,11.27109,53.99846,227.3183,76.25905,13.713,13.545,9.956,0.1680002,3.589
29.88810565866,-0.752311325059089,29.8880486,-0.7521647,21.03795,1555,53287,162,0.1211912,8.644642,14.13434,44.88068,13.04344,16.989,16.47,12.335,0.519001,4.134999
31.6342334969777,-0.770024533365266,31.6341419,-0.7699961,19.93976,701,52179,10,0.1025302,100.5755,90.16109,296.3363,57.82726,16.112,16.122,12.005,-0.01000023,4.117
31.8533050372333,-0.695287464892469,31.8533587,-0.6955173,20.60543,404,51812,105,0.04135926,14.28618,21.92505,68.6534,10.74041,15.541,15.329,12.256,0.2119999,3.073001
4.97243079414997,-0.291639770962542,4.972601,-0.2915141,21.01792,1089,52913,12,0.1269248,26.6519,19.73566,81.26773,13.20621,16.528,16.798,12.697,-0.2700005,4.101001
5.95543909291363,-0.301105730709433,5.9553334,-0.3004813,18.84155,391,51782,310,0.04276637,114.7244,62.65126,497.8106,428.7473,11.952,11.577,7.489,0.375,4.088
5.95525889502475,-0.299389061771726,5.9553334,-0.3004813,20.89154,1087,52930,314,0.04235525,34.79737,77.35925,433.6737,159.3754,11.952,11.577,7.489,0.375,4.088
6.72923822560841,-0.287757850201643,6.7292569,-0.2877241,20.32055,391,51782,280,0.2127619,30.77053,54.97253,178.9386,54.34456,15.533,15.058,11.005,0.4750004,4.052999
7.65824974214561,-0.251505466415464,7.6581463,-0.2513538,20.35951,1543,53738,48,0.06762759,21.77579,29.70319,116.6545,30.16285,15.419,15.185,11.251,0.2339993,3.934
12.3036637365779,-0.408848063136332,12.3035922,-0.408807,20.23357,394,51913,279,0.04442549,44.71224,35.92912,132.2383,25.01235,15.051,14.942,11.954,0.1089993,2.988
29.9846469975511,12.4595894784879,29.9844472,12.4597174,19.46201,427,51900,246,0.03883329,44.48918,67.13524,213.8745,54.27262,14.848,14.595,11.012,0.2529993,3.583
23.1564526886367,13.6342226324192,23.1564198,13.6342423,19.5415,425,51898,97,0.1189164,38.38757,85.60571,334.4888,106.3419,14.992,14.658,10.55,0.3339996,4.108
10.9684265129304,14.6401778345607,10.9683968,14.6401971,18.46658,419,51879,169,0.07494155,14.33666,13.6896,52.92013,27.1224,14.362,14.314,11.782,0.04800034,2.532001
29.5709214082927,13.3774460824615,29.5708411,13.3775353,18.9889,427,51900,221,0.1547711,13.5624,54.89201,244.8237,90.7631,14.422,14.086,10.381,0.3359995,3.705001
19.9265190892402,14.5592190978054,19.9267356,14.5591676,18.79795,424,51893,309,0.03722969,199.2504,222.231,847.8441,191.0059,13.995,13.752,9.79,0.243,3.962
11.7222281689527,15.5277384540993,11.7221667,15.5277381,18.37849,419,51879,556,0.07886137,21.59668,37.44912,120.6736,65.00729,14.208,14.032,11.076,0.1760006,2.955999
13.6722085273573,15.2861731394443,13.6721758,15.2861576,19.30572,420,51871,516,0.03868354,109.0242,87.94241,304.5477,51.92205,14.397,14.124,10.684,0.2730007,3.44
22.1286618384349,14.9812345024155,22.1283275,14.981182,17.57563,425,51898,428,0.02447069,24.34411,14.16206,59.84157,47.78273,13.475,13.382,10.945,0.09300041,2.437
8.5232735287853,15.9669976271503,8.5232028,15.9670156,18.71852,417,51821,620,0.08985677,18.02172,74.40709,300.9573,102.6617,14.157,13.917,10.124,0.2399998,3.793
24.9425277595066,14.3903475320617,24.9425784,14.3904113,18.68329,426,51882,513,0.116462,21.70039,29.63829,138.1487,71.8496,14.052,13.858,10.687,0.1940002,3.171
21.8806598550397,-10.3965708069604,21.8806042,-10.396646,19.95634,2878,54465,258,0.02335426,12.50237,14.25733,38.88744,4.947231,15.504,15.851,12.621,-0.3470001,3.23
22.2062655404082,-10.3045999357442,22.2062867,-10.3045294,18.36393,2878,54465,211,0.08497687,183.9043,26.00435,74.86818,97.35956,14.843,14.745,12.194,0.09800053,2.551
22.6030882284338,-9.83179403892487,22.6030592,-9.8317586,17.72174,2878,54465,107,0.05065795,16.86334,19.52333,27.26793,13.87397,13.528,13.526,12.546,0.001999855,0.9800005
3.42777761545047,-10.7197354396116,3.4277379,-10.7196503,19.01274,652,52138,235,0.04939295,12.28794,39.44099,139.3463,47.66362,14.474,14.231,10.579,0.243,3.651999
5.25604753470492,-10.8164558433659,5.2560252,-10.8164121,18.04584,652,52138,15,0.08853999,462.834,179.4729,701.2472,426.6829,14.094,13.78,10.332,0.3140001,3.448
6.38107569221796,-10.6728470110908,6.380887,-10.6727182,19.07031,653,52145,149,0.3034697,450.0374,150.4073,603.8825,357.0444,14.751,13.954,10.33,0.7969999,3.624001
15.408904173714,-10.4819527143784,15.4089177,-10.4818575,18.80204,658,52146,134,0.1598571,20.71174,74.33736,395.3896,168.6682,14.222,13.759,9.86,0.4630003,3.899
16.244589340331,-10.6328299278803,16.2445402,-10.6327774,19.07433,659,52199,297,0.07264114,17.78301,69.26769,227.9064,77.99712,15.141,14.886,11.585,0.2550001,3.301
10.7540578406552,-9.34778832533659,10.7540076,-9.3476931,18.48946,656,52148,426,0.0787628,20.51583,77.58453,300.5997,105.0686,14.26,14.094,10.189,0.1660004,3.905
29.4663858628961,-9.48326114194569,29.4663261,-9.4831826,18.56028,666,52149,272,0.07892874,13.73642,34.6283,164.3569,67.42791,13.679,13.545,10.176,0.1339998,3.369
7.89546938111209,-9.79446804212616,7.8954413,-9.7944108,18.81839,654,52146,437,0.09448158,21.03999,44.80497,257.4123,144.8347,14.215,13.905,10.296,0.3100004,3.609
11.948070951705,-9.89952502779978,11.9479407,-9.8994635,19.12609,656,52148,114,0.004483178,60.22982,65.01355,207.575,16.0962,14.415,14.319,12.452,0.09599972,1.867001
32.0031851160144,-8.41167268365069,32.0027569,-8.4123249,19.04169,667,52163,424,0.0431295,17.05052,19.49927,71.19462,38.59951,13.24,12.956,9.475,0.2839994,3.481
5.08331299783961,-8.99077977182577,5.0833079,-8.9907743,18.77195,652,52138,603,0.07634846,23.42459,36.78674,120.884,44.52578,14.075,13.98,10.51,0.09500027,3.469999
21.3928494601117,-8.66607409491921,21.3927574,-8.6662541,19.58853,661,52163,528,0.03285947,105.5709,49.20821,163.3869,11.42107,15.857,15.99,12.269,-0.1329994,3.721
2.28774914862259,15.3109411828081,2.2875979,15.3109409,19.72136,751,52251,582,0.1170956,17.44135,47.56757,215.5297,63.47991,14.71,14.447,10.738,0.2630005,3.709
1.43781488034597,16.1481363351897,1.4379226,16.1481346,19.94645,751,52251,459,0.03721641,45.65295,44.33936,139.6244,28.8573,15.383,15.473,12.254,-0.0899992,3.219
11.5193691667681,-10.9489752811207,11.5192978,-10.9489243,18.80785,656,52148,123,0.1321148,43.51855,37.42709,200.5144,108.4448,14.159,13.797,10.357,0.3620005,3.44
10.0439750878285,-10.4406108671951,10.0429806,-10.4404455,17.02207,655,52162,230,0.02720466,354.336,432.2445,1476.273,691.6788,13.22,12.968,9.415,0.2519999,3.553
18.630545707201,-9.8205048212811,18.6305588,-9.8204572,18.34041,660,52177,237,0.03352234,157.8432,204.3567,719.0898,187.3528,13.661,13.503,9.833,0.158,3.67
11.9810549716674,-9.57183775986736,11.9809461,-9.5718014,19.06195,656,52148,547,0.1351435,14.56755,44.91992,162.4794,56.40033,14.014,13.714,10.22,0.3000002,3.493999
12.0093824580077,-9.59009086791396,12.0093211,-9.5900373,19.30634,656,52148,553,0.1762817,23.41653,43.59298,278.741,122.8221,14.086,13.488,9.347,0.5980005,4.141
20.877464730867,-9.33564039981187,20.8774458,-9.3355857,19.01534,661,52163,470,0.08359403,256.493,64.27434,269.8104,236.1959,13.933,13.577,10.029,0.3559999,3.547999
12.6511691317931,14.4331889277229,12.6511714,14.4331834,19.6546,419,51879,21,0.03034818,19.79527,22.66428,77.99818,15.94517,14.851,14.627,12.429,0.224,2.198
13.8895212196118,14.7614484238789,13.889232,14.7611835,22.39814,420,51871,106,0.0405216,336.7,175.5834,557.4869,57.41192,15.162,15,11.921,0.1619997,3.079
19.7132726130235,14.3515956889955,19.7133881,14.351677,18.94245,423,51821,66,0.1281349,55.89809,102.2859,409.8119,126.1798,14.728,14.367,10.388,0.3610001,3.979
25.2520380258547,13.9544515388619,25.2520171,13.9544583,18.97174,429,51820,355,0.04454216,533.5665,344.136,1220.805,212.5215,14.681,14.394,10.405,0.2869997,3.989
13.6586939833293,15.2338252058626,13.6586482,15.2338552,19.76735,420,51871,511,0.0377551,85.25945,48.10131,145.0592,23.98095,15.511,15.325,12.203,0.1859999,3.122
3.54384055004516,16.113339312824,3.5437809,16.1132902,20.08421,752,52251,408,0.07953078,19.66271,20.18941,70.16407,12.83295,15.815,15.254,12.294,0.5609999,2.96
3.92855848487284,13.7883552187287,3.9285285,13.788407,18.73828,752,52251,84,0.1425477,62.3344,169.979,675.3522,263.3012,14.671,14.276,9.922,0.3949995,4.354
0.349591182281756,14.5537189765541,0.349428,14.5536936,19.41755,750,52235,111,0.1054551,71.31228,111.0522,412.5623,119.4971,14.93,14.576,10.621,0.3540001,3.955
2.06115488444107,15.131366854081,2.0616729,15.1316851,18.82843,751,52251,598,0.0371906,47.63153,89.11161,315.303,95.42019,14.268,14.145,10.582,0.1229992,3.563001
2.33542273085061,15.5429001744875,2.3360142,15.5428253,19.92619,751,52251,585,0.0444833,12.63334,11.43367,65.92172,18.01259,14.186,14.053,10.641,0.1329994,3.412001
3.250417215102,16.036515322467,3.2503796,16.0365627,18.34342,752,52251,405,0.07993907,28.22429,73.02626,290.9563,125.8988,14.462,14.215,10.619,0.2469997,3.596
21.3731902478012,0.395447196771098,21.3731966,0.3954249,19.46501,399,51817,515,0.08158594,30.46472,50.86786,181.3775,50.72566,15.34,15.219,11.68,0.1210003,3.539
359.526151974994,-0.987271801105605,359.5266043,-0.9872929,18.75166,387,51791,214,0.06367808,13.16906,15.68206,91.98622,55.6789,13.681,13.476,10.3,0.2049999,3.176
359.526151974994,-0.987271801105605,359.5253524,-0.9872482,18.75166,387,51791,214,0.06367808,13.16906,15.68206,91.98622,55.6789,14.217,14.073,11.028,0.1440001,3.045
359.534291394995,-0.996679361484239,359.5342662,-0.9960063,18.52992,685,52203,265,0.0835162,50.40949,15.46143,64.99522,61.64204,13.771,13.521,10.916,0.25,2.605
30.2758218238993,-0.983045799683257,30.2757736,-0.9830145,20.0974,1555,53287,97,0.1286032,45.62651,41.11755,170.2557,35.42488,15.812,15.606,11.758,0.2060003,3.848
24.2982895682953,13.111549633589,24.2982431,13.1115646,17.39933,426,51882,214,0.05402237,191.0047,268.4618,947.1052,327.8335,13.492,13.282,9.284,0.21,3.997999
24.0470128499974,13.9701139556687,24.0469514,13.9702183,18.74549,426,51882,440,0.02363942,433.9989,175.2705,590.027,51.17324,14.605,14.355,11.187,0.25,3.167999
22.1232284225167,14.4141901908729,22.1232335,14.4141958,17.25322,424,51893,38,0.05683763,72.72158,46.83223,184.6324,266.9543,12.487,12.43,11.093,0.05700016,1.337
11.7592899739835,-11.0975380907547,11.7592669,-11.0975019,17.40622,656,52148,124,0.05443028,465.2359,135.79,485.7379,374.0737,13.299,13.141,11.199,0.158,1.941999
15.0172066702893,-11.0825903443589,15.0171231,-11.082588,16.39955,658,52146,250,0.01804037,60.21645,44.71426,138.6095,148.6386,11.69,11.743,9.625,-0.05300045,2.118
5.81868464009509,-10.3139558259164,5.8185379,-10.3140844,18.38179,653,52145,183,0.02821808,183.784,127.4385,420.0105,62.7723,14.199,14.075,10.985,0.1240005,3.09
10.6192990053876,-10.3123633405219,10.6190807,-10.312013,18.71468,655,52162,144,0.05461431,126.4826,149.7296,533.2173,146.4136,14.144,13.959,10.143,0.1850004,3.816
5.91344157004065,-9.43338767054244,5.9141981,-9.4337658,18.43149,653,52145,461,0.05216814,28.99057,102.9845,438.6048,163.973,14.325,14.11,10.481,0.2150002,3.629
19.9016753820162,-10.3342664387312,19.901594,-10.3341872,19.00336,660,52177,107,0.1692443,14.16565,19.97784,110.4428,52.92517,14.466,14.116,10.718,0.3499994,3.398
30.3890139423048,-8.44273241988447,30.3892486,-8.4435566,18.46441,666,52149,501,0.05242726,20.18456,27.09208,131.3505,68.97482,13.246,13.028,9.616,0.2180004,3.412
0.0191865398162037,-8.94377101867829,0.0191559,-8.9437887,19.28032,650,52143,447,0.02708519,143.4405,76.77142,240.7208,30.82283,15.289,15.311,12.473,-0.02200031,2.838
14.093605064484,-10.9133652707255,14.093821,-10.9124564,17.44545,657,52177,55,0.05480095,482.214,322.8423,1390.872,625.537,13.576,13.303,9.503,0.2729998,3.8
16.6453562610392,-10.347208082204,16.6452577,-10.3470814,18.37054,659,52199,223,0.04196116,263.4007,253.5935,922.3585,223.9722,14.637,14.465,10.514,0.1719999,3.951
11.0295279677565,-10.0626108968573,11.0295163,-10.0624676,19.04061,655,52162,33,0.078389,14.01454,17.57762,111.2399,53.83226,13.52,13.292,9.996,0.2280006,3.296
19.8091458468879,-8.99210763396846,19.8091771,-8.9920664,19.0211,661,52163,355,0.1239813,43.75631,60.41995,244.6042,66.59541,14.968,14.674,10.994,0.2940006,3.679999
9.29120966378889,14.5101510981048,9.2912534,14.5101453,20.09525,418,51817,185,0.03873787,11.0526,20.14403,61.89291,14.59105,15.454,15.326,12.089,0.1280003,3.237
19.6564067912153,14.0610604428299,19.656331,14.0609563,19.01301,424,51893,308,0.05671849,93.6794,60.74887,181.8815,24.82653,15.041,14.814,12.605,0.2270002,2.209001
5.76663061083207,15.3762937860265,5.7666213,15.3764673,19.707,753,52233,482,0.01764522,47.50589,33.23261,122.7406,11.82246,15.28,14.968,12.221,0.3119993,2.747001
5.3509397268291,15.8360207963624,5.3509708,15.8361035,19.073,753,52233,362,0.05770503,20.79593,40.27635,171.9549,57.76637,14.076,13.955,10.611,0.1210003,3.344
24.3491624951145,14.9357243329281,24.3491625,14.9357449,17.97335,426,51882,403,0.1114554,17.17234,19.07042,50.51162,37.49597,13.588,13.478,11.785,0.1100006,1.693
2.72877068038474,15.0722814252281,2.7287812,15.0723158,18.45383,752,52251,391,0.08038314,74.1974,93.60098,444.3035,248.8251,13.474,13.093,9.662,0.3809996,3.431001
8.74802959201156,-0.516758694760101,8.7479353,-0.5166145,19.98218,1086,52525,183,0.1866244,61.38939,68.40605,309.4171,88.63839,16.338,15.849,11.304,0.4889994,4.545
27.5658149814071,-0.96641071802412,27.5654603,-0.966055,20.63811,1504,52940,210,0.1041619,9.663761,25.14515,89.04582,25.11207,15.671,15.537,11.506,0.1339998,4.031
21.7468311727123,-0.0183229567158012,21.7467141,-0.0182427,19.27337,1551,53327,153,0.07280766,22.89054,24.92027,99.30466,37.41979,15.338,14.924,12.054,0.4140005,2.87
27.0055397118522,0.338512577591265,27.0056025,0.3384302,20.65073,1076,52914,375,0.09212399,13.39146,26.66007,87.24905,24.32208,15.839,15.638,12.207,0.2010002,3.431
3.03899873529616,-1.0123238458754,3.0387864,-1.0122156,20.70487,1541,53732,248,0.07263133,21.72317,11.56047,51.60229,4.892558,16.386,16.617,11.809,-0.2310009,4.808001
5.52075538776785,-0.969090007677501,5.5206671,-0.9690514,19.37871,390,51900,94,0.05814739,37.0975,78.13256,272.0963,85.73501,14.807,14.615,10.92,0.1920004,3.695
9.68579342733256,-0.891860002438317,9.6856966,-0.8916821,20.69988,690,52261,128,0.1686399,134.2212,52.92213,198.6803,18.96878,16.492,15.924,12.054,0.5680008,3.87
359.988508572533,-0.426077045030267,359.9888301,-0.426193,20.43877,1091,52902,130,0.2497066,44.30667,56.56015,206.8946,39.43156,16.406,15.914,10.563,0.4920006,5.351
2.52756794303258,-0.436045872948315,2.5269022,-0.4368435,18.29474,389,51795,303,0.03214863,336.6806,343.093,1571.591,379.5972,13.267,12.974,8.871,0.2930002,4.103
4.3681384430771,-0.623594336451071,4.3681946,-0.6236088,19.9491,1088,52929,264,0.1052661,81.62313,52.42262,174.2268,39.0862,16.318,15.995,12.154,0.3230009,3.841
4.42501571349896,-0.489292117758323,4.4250045,-0.4892168,18.98676,1088,52929,275,0.3447036,97.49875,76.93131,383.5698,254.1196,14.004,13.423,9.911,0.5809994,3.512
5.10959251129964,-0.490389326974147,5.1096148,-0.4903279,19.04682,1542,53734,182,0.09543153,8.631765,23.527,114.5864,51.60323,14.883,14.754,11.56,0.1290007,3.193999
5.68318745171155,-0.159296387761332,5.6832814,-0.1591188,20.82825,1542,53734,117,0.08768553,62.65342,29.38901,87.39136,7.498748,17.004,16.156,12.112,0.8479996,4.044
21.5514337478331,-0.0246602485793304,21.5509237,-0.0243578,19.09603,1501,53740,172,0.1039294,53.01151,17.56699,98.01088,49.83669,13.914,13.682,11.484,0.2319994,2.198
5.11048085991092,0.239454849174187,5.1104305,0.2394586,20.62694,1542,53734,468,0.1575802,23.48521,27.53189,105.296,33.63533,15.965,15.701,11.743,0.2639999,3.958
